instance_id;x;y
ANUN_2;-1253.63795;145.56922
ANUN_3;-1225.44113;222.7407
ANUN_4;-1197.24178;298.35483
ANUN_5;-1168.65947;381.0301
ANUN_6;-1120.29393;468.25888
ANUN_7;-1067.55195;548.69942
ANUN_8;-1015.92724;623.45876
ANUN_9;-968.071;695.58178
ANUN_10;-923.37497;766.96812
ANUN_11;-880.26298;838.14528
ANUN_12;-837.44053;908.9774
ANUN_13;-794.5407;979.36205
ANUN_14;-751.96422;1049.67181
ANUN_15;-709.98256;1120.64364
ANUN_16;-667.69823;1193.24784
ANUN_17;-621.7069;1267.64226
ANUN_18;-567.17005;1342.04619
ANUN_19;-501.84703;1411.72664
STUN_0;-1225.92788;-123.87136
STUN_1;-1132.27592;-206.05599
STUN_2;-1025.71885;-275.99925
STUN_3;-937.79373;-338.37766
STUN_4;-864.5124;-406.75884
STUN_5;-795.83442;-482.03224
STUN_6;-726.06114;-564.3598
STUN_7;-645.18346;-652.83112
STUN_8;-544.96208;-740.09562
STUN_9;-430.41609;-818.04844
STUN_10;-311.06764;-885.03544
STUN_11;-192.71594;-943.98592
STUN_12;-76.57924;-998.18231
STUN_13;38.04569;-1049.63128
STUN_14;152.89275;-1098.90326
STUN_15;268.87589;-1145.4989
STUN_16;386.66831;-1188.4759
STUN_17;504.93709;-1228.00637
STUN_18;623.71177;-1264.03182
STUN_19;739.26547;-1299.85233
