instance_id;x;y
Urn_53;343.71901;232.4159
Urn_54;823.74315;586.60247
Urn_55;659.37463;308.91238
Urn_56;290.8853;105.94815
Urn_57;1295.42319;282.48242
Urn_58;760.57874;781.86776
Urn_59;1187.40712;444.42558
Urn_60;1422.37971;246.2957
Urn_61;-671.08324;25.02688
Urn_62;379.88143;322.51311
Urn_63;1082.53879;224.27976
Urn_64;1871.95628;201.56926
Urn_65;903.72761;439.74567
Urn_66;-548.21548;147.19328
Urn_67;30.13292;-625.79282
Urn_68;137.01524;142.3465
Urn_69;113.89263;78.05864
Urn_70;120.98132;255.61042
Urn_71;141.92688;466.37428
Urn_72;715.79034;454.55442
Urn_73;1225.18366;249.16934
Urn_74;-25.84286;-530.7723
Urn_75;889.27755;251.63957
Urn_76;-767.08155;22.72575
Urn_77;603.69059;202.92298
Urn_78;1429.75394;348.55738
Urn_79;339.80248;394.82268
Norm-Mallows_0;681.67904;-518.39833
Norm-Mallows_1;642.57325;-522.97255
Norm-Mallows_2;-236.09228;-364.91013
Norm-Mallows_3;77.22508;-420.31634
Norm-Mallows_4;-965.11526;-36.03451
Norm-Mallows_5;1582.33607;-327.07597
Norm-Mallows_6;2067.39609;-14.96773
Norm-Mallows_7;-728.91039;-111.80495
Norm-Mallows_8;-822.29869;-64.97317
Norm-Mallows_9;269.38939;-468.23491
Norm-Mallows_10;-434.93499;-289.93103
Norm-Mallows_11;-957.107;-12.10923
Norm-Mallows_12;-265.77324;-371.68268
Norm-Mallows_13;163.50628;-420.05946
Norm-Mallows_14;-600.2942;-166.84077
Norm-Mallows_15;473.15522;-520.81574
Norm-Mallows_16;1272.58813;-418.6405
Norm-Mallows_17;1920.13259;-142.72276
Norm-Mallows_18;828.63642;-497.70914
Norm-Mallows_19;1210.21951;-435.05458
Norm-Mallows_20;1830.98141;-197.44079
Norm-Mallows_21;295.82543;-475.83157
Norm-Mallows_22;1870.38387;-172.91682
Norm-Mallows_23;1714.84314;-296.07491
Norm-Mallows_24;-32.77188;-374.76021
Norm-Mallows_25;24.90339;-393.9838
Norm-Mallows_26;1333.63081;-403.424
Norm-Mallows_27;2089.42482;7.17897
Norm-Mallows_28;1366.27731;-393.9837
Norm-Mallows_29;-792.76277;-97.62657
Norm-Mallows_30;789.90854;-518.77887
Norm-Mallows_31;1470.85161;-361.19253
Norm-Mallows_32;-277.68454;-355.20241
Norm-Mallows_33;1625.5684;-315.68736
Norm-Mallows_34;-914.94514;-25.4461
Norm-Mallows_35;-890.63118;-38.09207
Norm-Mallows_36;140.36122;-425.15734
Norm-Mallows_37;93.15834;-426.39542
Norm-Mallows_38;-252.37741;-348.23554
Norm-Mallows_39;1353.5969;-386.85913
Norm-Mallows_40;1796.89399;-201.12051
Norm-Mallows_41;1078.11828;-468.09694
Norm-Mallows_42;-110.92606;-379.23085
Norm-Mallows_43;-162.92254;-380.31219
Norm-Mallows_44;2076.61677;-5.72551
Norm-Mallows_45;83.41926;-391.39306
Norm-Mallows_46;417.03996;-511.22537
Norm-Mallows_47;1950.14656;-120.42226
Norm-Mallows_48;1149.55765;-448.23039
Norm-Mallows_49;1908.92634;-149.22858
Norm-Mallows_50;769.4012;-517.9282
Norm-Mallows_51;1554.6561;-335.39764
Norm-Mallows_52;-974.8456;22.8936
Norm-Mallows_53;1601.97475;-320.99465
Norm-Mallows_54;-445.74498;-259.88375
Norm-Mallows_55;236.48631;-457.07576
Norm-Mallows_56;637.91273;-539.71432
Norm-Mallows_57;1168.65085;-445.61526
Norm-Mallows_58;634.69373;-529.26087
Norm-Mallows_59;-831.76912;-49.85864
Norm-Mallows_60;450.44781;-514.10926
Norm-Mallows_61;1085.64304;-457.10995
Norm-Mallows_62;1931.15943;-133.4962
Norm-Mallows_63;1512.09607;-348.07797
Norm-Mallows_64;498.32839;-522.31311
Norm-Mallows_65;1796.21547;-205.90714
Norm-Mallows_66;-809.13391;-81.50187
Norm-Mallows_67;-305.60155;-357.16126
Norm-Mallows_68;420.18028;-492.76793
Norm-Mallows_69;-754.4239;-102.68371
Norm-Mallows_70;808.0165;-507.1644
Norm-Mallows_71;-611.9304;-182.9908
Norm-Mallows_72;1660.43536;-304.55883
Norm-Mallows_73;-917.26818;16.5883
Norm-Mallows_74;436.13299;-515.95907
Norm-Mallows_75;1847.34941;-186.19249
Norm-Mallows_76;-184.25798;-368.44473
Norm-Mallows_77;-530.93968;-226.16752
Norm-Mallows_78;1862.09026;-177.09836
Norm-Mallows_79;25.84731;-383.55223
ANID_0;2040.29289;157.84724
ANID_1;1929.60942;250.91646
ANID_2;1816.38776;336.96564
ANID_3;1704.63493;412.46973
ANID_4;1590.59392;491.45578
ANID_5;1473.86484;570.05792
ANID_6;1356.3916;643.67781
ANID_7;1238.44144;712.89925
ANID_8;1120.08701;779.61566
ANID_9;1000.00993;845.19234
ANID_10;877.21121;909.41725
ANID_11;753.46404;968.31654
ANID_12;612.65501;-914.75708
ANID_13;367.96307;-1076.55887
ANID_14;401.67929;1118.65609
ANID_15;287.39461;1165.91729
ANID_16;174.74933;1212.25424
ANID_17;64.15617;1258.21882
ANID_18;-488.15939;-1204.737
ANID_19;-155.54988;1355.40836
STID_0;2078.41127;43.8583
